"Data;Último;Var%";
"5.6.2012;52.481;-1,75%";
"5.6.2009;53.341;-0,23%";
"5.6.2008;71.209;3,69%";
"5.6.2007;53.162;-0,15%";
"5.6.2006;36.740;-3,17%";
"5.6.2003;13.780;0,45%";
"5.6.2002;12.590;-0,08%";
"5.6.2001;15.395;1,93%";
"5.6.2000;16.023;-1,23%";
"5.6.1998;10.370;1,76%";
"5.6.1997;11.106;0,69%";
"5.6.1996;5.568;-0,55%";
"5.6.1995;4.063;2,45%";
"5.5.2023;105.148;2,91%";
"5.5.2022;105.304;-2,81%";
"5.5.2021;119.564;1,57%";
"5.5.2020;79.471;0,75%";
"5.5.2017;65.710;1,31%";
"5.5.2016;51.671;-1,68%";
"5.5.2015;58.052;1,22%";
"5.5.2014;53.446;0,88%";
"5.5.2011;63.407;-0,33%";
"5.5.2010;64.914;0,07%";
"5.5.2009;50.670;0,53%";
"5.5.2008;70.175;1,17%";
"5.5.2006;41.417;1,08%";
"5.5.2005;25.436;-0,15%";
"5.5.2004;20.026;0,19%";
"5.5.2003;12.833;0,18%";
"5.5.2000;15.218;1,66%";
"5.5.1999;11.578;2,75%";
"5.5.1998;11.555;0,42%";
"5.5.1997;9.994;-0,79%";
"5.5.1995;4.008;-0,89%";
"5.4.2023;100.978;-0,88%";
"5.4.2022;118.885;-1,97%";
"5.4.2021;117.518;1,97%";
"5.4.2019;97.108;0,83%";
"5.4.2018;85.210;1,01%";
"5.4.2017;64.775;-1,51%";
"5.4.2016;49.054;0,56%";
"5.4.2013;55.051;0,74%";
"5.4.2012;63.691;0,26%";
"5.4.2011;69.838;0,19%";
"5.4.2010;71.290;0,22%";
"5.4.2007;46.647;0,2%";
"5.4.2006;39.053;0,65%";
"5.4.2005;26.038;-1,4%";
"5.4.2004;23.146;0,86%";
"5.4.2002;13.276;-0,63%";
"5.4.2001;14.443;4,24%";
"5.4.2000;16.714;-0,26%";
"5.4.1999;11.022;3,05%";
"5.4.1995;3.180;1,76%";
"5.3.2021;115.202;2,23%";
"5.3.2020;102.233;-4,65%";
"5.3.2018;86.023;0,31%";
"5.3.2015;50.365;-0,2%";
"5.3.2014;46.589;-1,07%";
"5.3.2013;55.951;-0,97%";
"5.3.2012;66.964;-1,21%";
"5.3.2010;68.846;1,52%";
"5.3.2009;37.369;-2,69%";
"5.3.2008;64.629;1,53%";
"5.3.2007;41.179;-2,81%";
"5.3.2004;22.873;2,14%";
"5.3.2003;10.306;0,24%";
"5.3.2002;14.011;-3,18%";
"5.3.2001;16.537;-0,27%";
"5.3.1999;9.465;-0,45%";
"5.3.1998;10.948;0,45%";
"5.3.1997;9.074;1,26%";
"5.3.1996;5.198;0,87%";
"5.2.2021;120.240;0,82%";
"5.2.2020;116.028;0,41%";
"5.2.2019;98.311;-0,28%";
"5.2.2018;81.861;-2,59%";
"5.2.2016;40.592;-0,56%";
"5.2.2015;49.234;-0,14%";
"5.2.2014;46.624;-0,72%";
"5.2.2013;59.445;-0,22%";
"5.2.2010;62.763;-1,83%";
"5.2.2009;41.109;2,44%";
"5.2.2007;45.286;0,64%";
"5.2.2004;21.092;-2,73%";
"5.2.2003;10.592;0,14%";
"5.2.2002;12.748;1,88%";
"5.2.2001;16.731;-1,09%";
"5.2.1999;8.435;-2,52%";
"5.2.1998;9.948;-0,23%";
"5.2.1997;8.171;0,85%";
"5.2.1996;5.333;-1,44%";
"5.1.2023;107.641;2,19%";
"5.1.2022;101.006;-2,42%";
"5.1.2021;119.376;0,44%";
"5.1.2018;79.071;0,54%";
"5.1.2017;62.071;0,78%";
"5.1.2016;42.419;0,66%";
"5.1.2015;47.517;-2,05%";
"5.1.2012;58.546;-1,38%";
"5.1.2011;71.091;1,1%";
"5.1.2010;70.240;0,28%";
"5.1.2009;41.519;3,17%";
"5.1.2007;42.245;-4,03%";
"5.1.2006;34.936;-0,19%";
"5.1.2005;24.692;-0,63%";
"5.1.2004;23.532;4,84%";
"5.1.2001;16.410;-1,59%";
"5.1.2000;16.245;2,49%";
"5.1.1999;7.111;2,43%";
"5.1.1998;10.607;1,21%";
"5.1.1996;4.694;0,21%";
"4.12.2023;126.803;-1,08%";
"4.12.2020;113.750;1,3%";
"4.12.2019;110.301;1,23%";
"4.12.2018;88.624;-1,33%";
"4.12.2017;73.090;1,14%";
"4.12.2015;45.361;-2,22%";
"4.12.2014;51.427;-1,71%";
"4.12.2013;50.216;-0,26%";
"4.12.2012;57.563;-1,1%";
"4.12.2009;67.604;-1,04%";
"4.12.2008;35.128;-0,48%";
"4.12.2007;63.482;0,45%";
"4.12.2006;42.654;3,21%";
"4.12.2003;20.414;-0,61%";
"4.12.2002;10.640;-0,22%";
"4.12.2001;13.147;-1,42%";
"4.12.2000;13.510;0,54%";
"4.12.1998;7.627;-1,03%";
"4.12.1997;10.046;0,54%";
"4.12.1996;6.798;-0,57%";
"4.12.1995;4.334;-0,28%";
"4.11.2022;118.155;1,08%";
"4.11.2021;103.412;-2,09%";
"4.11.2020;97.867;1,97%";
"4.11.2019;108.779;0,54%";
"4.11.2016;61.598;-0,25%";
"4.11.2015;47.710;-0,72%";
"4.11.2014;54.384;0,81%";
"4.11.2013;54.437;0,78%";
"4.11.2011;58.670;0,81%";
"4.11.2010;72.996;1,52%";
"4.11.2009;63.913;2,03%";
"4.11.2008;40.255;5,24%";
"4.11.2005;30.888;-0,68%";
"4.11.2004;23.880;0,93%";
"4.11.2003;18.541;0,13%";
"4.11.2002;9.913;-2,24%";
"4.11.1999;12.406;0,48%";
"4.11.1998;7.656;1,96%";
"4.11.1997;10.254;4,02%";
"4.11.1996;6.658;0,26%";
"4.10.2023;113.607;0,17%";
"4.10.2022;116.230;0,08%";
"4.10.2021;110.393;-2,22%";
"4.10.2019;102.551;1,02%";
"4.10.2018;82.953;-0,38%";
"4.10.2017;76.591;-0,22%";
"4.10.2016;59.339;-0,21%";
"4.10.2013;52.849;0,68%";
"4.10.2012;58.458;-0,29%";
"4.10.2011;50.686;-0,21%";
"4.10.2010;70.385;0,22%";
"4.10.2007;60.407;0,51%";
"4.10.2006;37.749;3,6%";
"4.10.2005;31.284;-1,8%";
"4.10.2004;24.150;1,57%";
"4.10.2002;9.260;1,31%";
"4.10.2001;10.062;-1,67%";
"4.10.2000;15.876;1,55%";
"4.10.1999;11.055;0,87%";
"4.10.1996;6.627;0,32%";
"4.10.1995;4.426;-1,73%";
"4.9.2023;117.777;-0,1%";
"4.9.2020;101.242;0,52%";
"4.9.2019;101.201;1,52%";
"4.9.2018;74.712;-1,94%";
"4.9.2017;72.129;0,29%";
"4.9.2015;46.498;-1,83%";
"4.9.2014;60.800;-1,68%";
"4.9.2013;51.716;0,17%";
"4.9.2012;56.234;-1,83%";
"4.9.2009;56.652;1,7%";
"4.9.2008;51.409;-3,96%";
"4.9.2007;55.250;0,76%";
"4.9.2006;37.693;0,98%";
"4.9.2003;15.705;0,45%";
"4.9.2002;9.997;-1,37%";
"4.9.2001;12.767;-0,26%";
"4.9.2000;17.613;0,2%";
"4.9.1998;5.837;-6,14%";
"4.9.1997;11.431;2,81%";
"4.9.1996;6.277;0,11%";
"4.9.1995;4.520;1,57%";
"4.8.2023;119.508;-0,89%";
"4.8.2022;105.892;2,04%";
"4.8.2021;121.801;-1,44%";
"4.8.2020;101.216;-1,57%";
"4.8.2017;66.898;0,18%";
"4.8.2016;57.594;0,91%";
"4.8.2015;50.058;-0,16%";
"4.8.2014;56.616;1,28%";
"4.8.2011;52.811;-5,72%";
"4.8.2010;68.272;0,4%";
"4.8.2009;56.038;0,07%";
"4.8.2008;55.609;-3,51%";
"4.8.2006;37.848;1,06%";
"4.8.2005;26.470;-0,91%";
"4.8.2004;22.178;-0,87%";
"4.8.2003;12.939;-1,45%";
"4.8.2000;16.761;0,24%";
"4.8.1999;10.172;-0,91%";
"4.8.1998;9.859;-5,32%";
"4.8.1997;12.017;-1,97%";
"4.8.1995;4.200;4,32%";
"4.7.2023;119.076;-0,5%";
"4.7.2022;98.609;-0,35%";
"4.7.2019;103.636;1,56%";
"4.7.2018;74.743;1,46%";
"4.7.2017;63.232;-0,08%";
"4.7.2016;52.569;0,64%";
"4.7.2014;54.056;0,34%";
"4.7.2013;45.763;1,6%";
"4.7.2012;56.077;0,53%";
"4.7.2011;63.891;0,78%";
"4.7.2008;59.365;0,16%";
"4.7.2007;55.696;-0,01%";
"4.7.2006;37.367;0,03%";
"4.7.2005;25.045;-1,05%";
"4.7.2003;13.274;1,07%";
"4.7.2002;10.655;0,18%";
"4.7.2001;14.056;-2,07%";
"4.7.2000;17.279;1,11%";
"4.7.1997;13.494;1,57%";
"4.7.1996;6.432;1,2%";
"4.7.1995;3.634;1,11%";
"4.6.2021;130.126;0,41%";
"4.6.2020;93.829;0,89%";
"4.6.2019;97.380;0,37%";
"4.6.2018;78.596;1,76%";
"4.6.2014;51.833;-0,38%";
"4.6.2013;54.018;0,14%";
"4.6.2012;53.417;0,03%";
"4.6.2010;61.676;-2,01%";
"4.6.2009;53.464;2,64%";
"4.6.2008;68.673;-1,91%";
"4.6.2007;53.243;-0,34%";
"4.6.2004;19.819;2,16%";
"4.6.2003;13.718;2,76%";
"4.6.2002;12.600;-0,47%";
"4.6.2001;15.104;2,11%";
"4.6.1999;11.234;2,16%";
"4.6.1998;10.191;3,4%";
"4.6.1997;11.030;-0,72%";
"4.6.1996;5.599;-0,64%";
"4.5.2023;102.174;0,37%";
"4.5.2022;108.344;1,7%";
"4.5.2021;117.712;-1,26%";
"4.5.2020;78.876;-2,02%";
"4.5.2018;83.118;-0,2%";
"4.5.2017;64.863;-1,86%";
"4.5.2016;52.553;0,56%";
"4.5.2015;57.354;2%";
"4.5.2012;60.821;-2,07%";
"4.5.2011;63.616;-1,09%";
"4.5.2010;64.869;-3,35%";
"4.5.2009;50.405;6,59%";
"4.5.2007;50.598;0,76%";
"4.5.2006;40.976;0,14%";
"4.5.2005;25.474;3,07%";
"4.5.2004;19.988;1,42%";
"4.5.2001;15.093;-0,32%";
"4.5.2000;14.970;-0,92%";
"4.5.1999;11.268;-1,48%";
"4.5.1998;11.507;-1,46%";
"4.5.1995;4.044;1,71%";
"4.4.2023;101.869;0,36%";
"4.4.2022;121.280;-0,24%";
"4.4.2019;96.313;1,93%";
"4.4.2018;84.360;-0,31%";
"4.4.2017;65.769;0,86%";
"4.4.2016;48.780;-3,52%";
"4.4.2014;51.082;-0,63%";
"4.4.2013;54.648;-1,65%";
"4.4.2012;63.529;-1,17%";
"4.4.2011;69.704;0,63%";
"4.4.2008;64.446;0,42%";
"4.4.2007;46.554;0,57%";
"4.4.2006;38.802;0,22%";
"4.4.2005;26.407;-1,37%";
"4.4.2003;12.066;0,5%";
"4.4.2002;13.360;2,1%";
"4.4.2001;13.855;0,86%";
"4.4.2000;16.758;-2,82%";
"4.4.1997;9.705;4,33%";
"4.4.1995;3.125;7,98%";
"4.3.2022;114.474;-0,6%";
"4.3.2021;112.690;1,35%";
"4.3.2020;107.224;1,6%";
"4.3.2016;49.085;4,01%";
"4.3.2015;50.468;-1,63%";
"4.3.2013;56.499;-0,68%";
"4.3.2011;68.012;-0,2%";
"4.3.2010;67.815;0,26%";
"4.3.2009;38.402;5,3%";
"4.3.2008;63.656;-1,29%";
"4.3.2005;29.197;1,85%";
"4.3.2004;22.393;-0,7%";
"4.3.2002;14.471;0,89%";
"4.3.1999;9.508;3,86%";
"4.3.1998;10.899;-0,37%";
"4.3.1997;8.961;-0,19%";
"4.3.1996;5.153;1,38%";
"4.2.2022;112.245;0,49%";
"4.2.2021;119.261;-0,39%";
"4.2.2020;115.557;0,81%";
"4.2.2019;98.589;0,74%";
"4.2.2016;40.822;3,11%";
"4.2.2015;49.301;0,69%";
"4.2.2014;46.964;1,77%";
"4.2.2013;59.576;-1,28%";
"4.2.2011;65.269;-2,24%";
"4.2.2010;63.934;-4,73%";
"4.2.2009;40.129;0,96%";
"4.2.2005;25.732;3,45%";
"4.2.2004;21.685;-2,67%";
"4.2.2003;10.577;-3,05%";
"4.2.2002;12.513;-1,15%";
"4.2.2000;17.932;2,72%";
"4.2.1999;8.653;-0,27%";
"4.2.1998;9.971;-0,84%";
"4.2.1997;8.102;0,07%";
"4.1.2023;105.334;1,12%";
"4.1.2022;103.514;-0,39%";
"4.1.2021;118.855;-0,14%";
"4.1.2019;91.841;0,3%";
"4.1.2018;78.647;0,84%";
"4.1.2017;61.589;-0,36%";
"4.1.2016;42.141;-2,79%";
"4.1.2013;62.523;-1,25%";
"4.1.2012;59.365;0,17%";
"4.1.2011;70.318;0,51%";
"4.1.2010;70.045;2,12%";
"4.1.2008;61.037;-2,95%";
"4.1.2007;44.020;-0,96%";
"4.1.2006;35.002;1,33%";
"4.1.2005;24.848;-3,4%";
"4.1.2002;14.332;0,47%";
"4.1.2001;16.675;0,46%";
"4.1.2000;15.851;-6,37%";
"4.1.1999;6.942;2,33%";
"4.1.1996;4.684;0,06%";
"3.12.2021;105.070;0,58%";
"3.12.2020;112.292;0,37%";
"3.12.2019;108.956;0,03%";
"3.12.2018;89.820;0,35%";
"3.12.2015;46.393;3,29%";
"3.12.2014;52.320;1,37%";
"3.12.2013;50.349;-1,75%";
"3.12.2012;58.202;1,26%";
"3.12.2010;69.766;0,34%";
"3.12.2009;68.315;-0,44%";
"3.12.2008;35.297;0,85%";
"3.12.2007;63.200;0,31%";
"3.12.2004;25.468;1,06%";
"3.12.2003;20.540;0,4%";
"3.12.2002;10.663;-0,1%";
"3.12.2001;13.336;3,12%";
"3.12.1999;14.409;1,38%";
"3.12.1998;7.706;-8,79%";
"3.12.1997;9.992;0,28%";
"3.12.1996;6.837;1,5%";
"3.11.2023;118.160;2,7%";
"3.11.2022;116.896;-0,03%";
"3.11.2021;105.617;0,06%";
"3.11.2020;95.980;2,16%";
"3.11.2017;73.915;0,12%";
"3.11.2016;61.750;-2,49%";
"3.11.2015;48.054;4,76%";
"3.11.2014;53.947;-1,25%";
"3.11.2011;58.196;1,52%";
"3.11.2010;71.905;0,48%";
"3.11.2009;62.643;1,78%";
"3.11.2008;38.249;2,66%";
"3.11.2006;40.435;1,26%";
"3.11.2005;31.100;0,65%";
"3.11.2004;23.660;1,66%";
"3.11.2003;18.517;2,98%";
"3.11.2000;14.534;-1,74%";
"3.11.1999;12.347;4,96%";
"3.11.1998;7.509;6,56%";
"3.11.1997;9.858;9,7%";
"3.11.1995;4.159;1,44%";
"3.10.2023;113.419;-1,42%";
"3.10.2022;116.134;5,54%";
"3.10.2019;101.516;0,48%";
"3.10.2018;83.273;2,04%";
"3.10.2017;76.763;3,23%";
"3.10.2016;59.461;1,87%";
"3.10.2014;54.540;1,91%";
"3.10.2013;52.490;-1,15%";
"3.10.2012;58.627;-1%";
"3.10.2011;50.792;-2,93%";
"3.10.2008;44.517;-3,53%";
"3.10.2007;60.099;-3,09%";
"3.10.2006;36.438;-1,67%";
"3.10.2005;31.856;0,86%";
"3.10.2003;17.089;1,15%";
"3.10.2002;9.140;3,63%";
"3.10.2001;10.233;-1,14%";
"3.10.2000;15.633;0,48%";
"3.10.1997;12.541;1,16%";
"3.10.1995;4.504;-0,75%";
"3.9.2021;116.933;0,22%";
"3.9.2020;100.721;-1,17%";
"3.9.2019;99.681;-0,94%";
"3.9.2018;76.193;-0,63%";
"3.9.2015;47.366;1,94%";
"3.9.2014;61.837;-0,1%";
"3.9.2013;51.626;-0,4%";
"3.9.2012;57.281;0,39%";
"3.9.2010;66.679;-0,19%";
"3.9.2009;55.707;0,58%";
"3.9.2008;53.527;-1,61%";
"3.9.2007;54.833;0,36%";
"3.9.2004;22.415;-1,2%";
"3.9.2003;15.634;1,16%";
"3.9.2002;10.136;-2,33%";
"3.9.2001;12.800;-0,32%";
"3.9.1999;11.156;1,44%";
"3.9.1998;6.219;-8,61%";
"3.9.1997;11.119;0,51%";
"3.9.1996;6.270;0,61%";
"3.8.2023;120.586;-0,23%";
"3.8.2022;103.775;0,4%";
"3.8.2021;123.577;0,87%";
"3.8.2020;102.830;-0,08%";
"3.8.2018;81.435;2,26%";
"3.8.2017;66.777;-0,53%";
"3.8.2016;57.077;1,63%";
"3.8.2015;50.138;-1,43%";
"3.8.2012;57.255;3,13%";
"3.8.2011;56.017;-2,26%";
"3.8.2010;67.997;-0,76%";
"3.8.2009;55.998;2,25%";
"3.8.2007;52.846;-3,37%";
"3.8.2006;37.451;0,44%";
"3.8.2005;26.714;-0,28%";
"3.8.2004;22.373;-0,33%";
"3.8.2001;13.838;0,11%";
"3.8.2000;16.721;2,49%";
"3.8.1999;10.265;0,53%";
"3.8.1998;10.413;-2,75%";
"3.8.1995;4.026;2,76%";
"3.7.2023;119.673;1,34%";
"3.7.2020;96.765;0,55%";
"3.7.2019;102.043;1,43%";
"3.7.2018;73.668;1,14%";
"3.7.2017;63.280;0,6%";
"3.7.2015;52.519;-1,11%";
"3.7.2014;53.875;1,6%";
"3.7.2013;45.044;-0,41%";
"3.7.2012;55.780;1,99%";
"3.7.2009;50.935;-0,18%";
"3.7.2008;59.273;-3%";
"3.7.2007;55.700;0,59%";
"3.7.2006;37.357;1,98%";
"3.7.2003;13.134;-1,32%";
"3.7.2002;10.636;-1,94%";
"3.7.2001;14.353;-1,39%";
"3.7.2000;17.089;2,16%";
"3.7.1998;10.116;2,17%";
"3.7.1997;13.285;0,19%";
"3.7.1996;6.356;1,76%";
"3.7.1995;3.594;-0,25%";
"3.6.2022;111.102;-1,15%";
"3.6.2020;93.002;2,15%";
"3.6.2019;97.020;-0,01%";
"3.6.2016;50.619;1,47%";
"3.6.2015;53.523;-1,31%";
"3.6.2014;52.032;0,83%";
"3.6.2013;53.944;0,82%";
"3.6.2011;64.340;0,19%";
"3.6.2009;52.087;-3,54%";
"3.6.2008;70.012;-2,62%";
"3.6.2005;26.366;-1,03%";
"3.6.2004;19.400;-1,61%";
"3.6.2003;13.350;0,91%";
"3.6.2002;12.659;-1,57%";
"3.6.1998;9.856;-2,9%";
"3.6.1997;11.110;-2,21%";
"3.6.1996;5.635;-1,62%";
"3.5.2023;101.797;-0,13%";
"3.5.2022;106.528;-0,1%";
"3.5.2021;119.209;0,26%";
"3.5.2019;96.008;0,5%";
"3.5.2018;83.288;-1,49%";
"3.5.2017;66.094;-0,94%";
"3.5.2016;52.260;-2,43%";
"3.5.2013;55.488;0,3%";
"3.5.2012;62.104;-0,51%";
"3.5.2011;64.318;-1,75%";
"3.5.2010;67.119;-0,61%";
"3.5.2007;50.218;1,51%";
"3.5.2006;40.920;-0,24%";
"3.5.2005;24.716;0,04%";
"3.5.2004;19.709;0,52%";
"3.5.2002;12.610;0,57%";
"3.5.2001;15.142;1,64%";
"3.5.2000;15.109;-2,67%";
"3.5.1999;11.437;0,76%";
"3.5.1996;5.102;-0,86%";
"3.5.1995;3.976;2,95%";
"3.4.2023;101.506;-0,37%";
"3.4.2020;69.538;-3,76%";
"3.4.2019;94.491;-0,94%";
"3.4.2018;84.623;-0,05%";
"3.4.2017;65.211;0,35%";
"3.4.2014;51.408;-0,57%";
"3.4.2013;55.563;1,23%";
"3.4.2012;64.284;-1,43%";
"3.4.2009;44.391;1,5%";
"3.4.2008;64.175;1,28%";
"3.4.2007;46.288;1,52%";
"3.4.2006;38.717;2,02%";
"3.4.2003;12.006;1,13%";
"3.4.2002;13.085;-1,21%";
"3.4.2001;13.737;-1,75%";
"3.4.2000;17.245;-3,23%";
"3.4.1998;11.634;-1,89%";
"3.4.1997;9.302;0,7%";
"3.4.1996;4.978;-0,16%";
"3.4.1995;2.894;-2,85%";
"3.3.2023;103.866;0,52%";
"3.3.2022;115.166;-0,01%";
"3.3.2021;111.184;-0,32%";
"3.3.2020;105.537;-1,02%";
"3.3.2017;66.786;1,41%";
"3.3.2016;47.193;5,12%";
"3.3.2015;51.304;0,55%";
"3.3.2011;68.146;1,28%";
"3.3.2010;67.641;-0,2%";
"3.3.2009;36.468;0,64%";
"3.3.2008;64.490;1,58%";
"3.3.2006;39.240;0,29%";
"3.3.2005;28.668;1,66%";
"3.3.2004;22.550;0,48%";
"3.3.2000;18.632;3,42%";
"3.3.1999;9.155;0,93%";
"3.3.1998;10.939;0,87%";
"3.3.1997;8.978;1,69%";
"3.3.1995;2.988;-0,03%";
"3.2.2023;108.523;-1,47%";
"3.2.2022;111.696;-0,18%";
"3.2.2021;119.725;1,26%";
"3.2.2020;114.629;0,76%";
"3.2.2017;64.954;0,58%";
"3.2.2016;39.589;2,57%";
"3.2.2015;48.964;2,76%";
"3.2.2014;46.148;-3,13%";
"3.2.2012;65.217;0,97%";
"3.2.2011;66.765;0,12%";
"3.2.2010;67.109;-0,08%";
"3.2.2009;39.747;2,8%";
"3.2.2006;37.262;-0,11%";
"3.2.2005;24.874;1,09%";
"3.2.2004;22.281;2,27%";
"3.2.2003;10.910;-0,28%";
"3.2.2000;17.457;3,49%";
"3.2.1999;8.676;-0,64%";
"3.2.1998;10.055;0,82%";
"3.2.1997;8.096;1,64%";
"3.2.1995;3.944;1,18%";
"3.1.2023;104.166;-2,08%";
"3.1.2022;103.922;-0,86%";
"3.1.2020;117.707;-0,73%";
"3.1.2019;91.564;0,61%";
"3.1.2018;77.995;0,13%";
"3.1.2017;61.814;3,73%";
"3.1.2014;50.981;1,27%";
"3.1.2013;63.312;1,22%";
"3.1.2012;59.265;2,48%";
"3.1.2011;69.962;0,95%";
"3.1.2008;62.892;0,12%";
"3.1.2007;44.445;-2,07%";
"3.1.2006;34.541;3,09%";
"3.1.2005;25.722;-1,81%";
"3.1.2003;11.600;-0,03%";
"3.1.2002;14.265;2,83%";
"3.1.2001;16.599;7,61%";
"3.1.2000;16.930;-0,95%";
"3.1.1997;6.998;0,6%";
"3.1.1996;4.681;6,63%";
"2.12.2022;111.924;0,9%";
"2.12.2021;104.466;3,66%";
"2.12.2020;111.879;0,43%";
"2.12.2019;108.928;0,64%";
"2.12.2016;60.316;1,36%";
"2.12.2015;44.915;-0,29%";
"2.12.2014;51.612;-1,27%";
"2.12.2013;51.245;-2,36%";
"2.12.2011;57.886;-0,44%";
"2.12.2010;69.527;0,26%";
"2.12.2009;68.615;0,3%";
"2.12.2008;35.001;0,75%";
"2.12.2005;32.832;0,66%";
"2.12.2004;25.200;-0,14%";
"2.12.2003;20.458;-0,31%";
"2.12.2002;10.674;1,57%";
"2.12.1999;14.213;2,44%";
"2.12.1998;8.449;-1,12%";
"2.12.1997;9.964;3,28%";
"2.12.1996;6.736;1,05%";
"2.10.2023;115.057;-1,29%";
"2.10.2020;94.016;-1,53%";
"2.10.2019;101.031;-2,9%";
"2.10.2018;81.612;3,8%";
"2.10.2017;74.360;0,09%";
"2.10.2015;47.033;3,8%";
"2.10.2014;53.519;1,25%";
"2.10.2013;53.100;-0,15%";
"2.10.2012;59.222;-0,59%";
"2.10.2009;61.172;1,18%";
"2.10.2008;46.145;-7,34%";
"2.10.2007;62.017;-0,52%";
"2.10.2006;37.058;1,67%";
"2.10.2003;16.894;1,9%";
"2.10.2002;8.820;-1,98%";
"2.10.2001;10.351;-1,43%";
"2.10.2000;15.559;-2,32%";
"2.10.1998;6.410;7,55%";
"2.10.1997;12.397;1,84%";
"2.10.1996;6.606;1,29%";
"2.10.1995;4.538;-2,83%";
"2.9.2022;110.864;0,42%";
"2.9.2021;116.677;-2,28%";
"2.9.2020;101.911;-0,25%";
"2.9.2019;100.626;-0,5%";
"2.9.2016;59.616;2,37%";
"2.9.2015;46.464;2,17%";
"2.9.2014;61.896;1,23%";
"2.9.2013;51.835;3,65%";
"2.9.2011;56.532;-2,73%";
"2.9.2010;66.808;-0,4%";
"2.9.2009;55.386;-0,77%";
"2.9.2008;54.404;-1,37%";
"2.9.2005;28.319;1,28%";
"2.9.2004;22.688;0,78%";
"2.9.2003;15.454;0,66%";
"2.9.2002;10.378;-0,04%";
"2.9.1999;10.998;0,88%";
"2.9.1998;6.805;-1,62%";
"2.9.1997;11.063;9,44%";
"2.9.1996;6.232;-0,43%";
"2.8.2023;120.859;-0,32%";
"2.8.2022;103.362;1,11%";
"2.8.2021;122.516;0,59%";
"2.8.2019;102.674;0,54%";
"2.8.2018;79.637;0,42%";
"2.8.2017;67.136;0,93%";
"2.8.2016;56.162;-1,05%";
"2.8.2013;48.474;-1,36%";
"2.8.2012;55.520;-1,37%";
"2.8.2011;57.311;-2,09%";
"2.8.2010;68.517;1,48%";
"2.8.2007;54.691;0,84%";
"2.8.2006;37.288;1,22%";
"2.8.2005;26.789;1,87%";
"2.8.2004;22.448;0,5%";
"2.8.2002;9.852;0,94%";
"2.8.2001;13.823;0,58%";
"2.8.2000;16.314;0,15%";
"2.8.1999;10.211;-2,21%";
"2.8.1996;6.364;1,39%";
"2.8.1995;3.918;1,21%";
"2.7.2021;127.622;1,56%";
"2.7.2020;96.235;0,03%";
"2.7.2019;100.605;-0,73%";
"2.7.2018;72.840;0,11%";
"2.7.2015;53.106;0,66%";
"2.7.2014;53.029;-0,27%";
"2.7.2013;45.229;-4,24%";
"2.7.2012;54.693;0,62%";
"2.7.2010;61.430;0,32%";
"2.7.2009;51.025;-1,01%";
"2.7.2008;61.106;-3,61%";
"2.7.2007;55.371;1,8%";
"2.7.2004;21.568;1,03%";
"2.7.2003;13.310;0,14%";
"2.7.2002;10.846;-0,42%";
"2.7.2001;14.555;-0,03%";
"2.7.1999;11.836;1,09%";
"2.7.1998;9.901;-0,14%";
"2.7.1997;13.260;1,98%";
"2.7.1996;6.246;1,46%";
"2.6.2023;112.558;1,8%";
"2.6.2022;112.393;0,93%";
"2.6.2021;129.601;1,04%";
"2.6.2020;91.046;2,74%";
"2.6.2017;62.511;0,36%";
"2.6.2016;49.887;1,78%";
"2.6.2015;54.236;2,27%";
"2.6.2014;51.606;0,72%";
"2.6.2011;64.218;1,27%";
"2.6.2010;62.943;1,78%";
"2.6.2009;54.000;-0,89%";
"2.6.2008;71.897;-0,96%";
"2.6.2006;37.942;0,51%";
"2.6.2005;26.640;2,66%";
"2.6.2004;19.717;0,87%";
"2.6.2003;13.229;-1,44%";
"2.6.2000;16.222;5%";
"2.6.1999;10.997;-0,49%";
"2.6.1998;10.150;5,67%";
"2.6.1997;11.361;0,14%";
"2.6.1995;3.966;5,09%";
"2.5.2023;101.927;-2,4%";
"2.5.2022;106.639;-1,15%";
"2.5.2019;95.528;-0,86%";
"2.5.2018;84.547;-1,82%";
"2.5.2017;66.722;2,02%";
"2.5.2016;53.562;-0,65%";
"2.5.2014;52.980;2,62%";
"2.5.2013;55.322;-1,05%";
"2.5.2012;62.424;0,98%";
"2.5.2011;65.463;-1,01%";
"2.5.2008;69.366;2,21%";
"2.5.2007;49.472;1,05%";
"2.5.2006;41.017;1,62%";
"2.5.2005;24.705;-0,56%";
"2.5.2003;12.810;2,01%";
"2.5.2002;12.538;-4,18%";
"2.5.2001;14.897;-0,14%";
"2.5.2000;15.524;-0,09%";
"2.5.1997;10.074;0,92%";
"2.5.1996;5.146;-0,35%";
"2.5.1995;3.862;1,26%";
"2.4.2020;72.253;1,81%";
"2.4.2019;95.387;-0,69%";
"2.4.2018;84.666;-0,82%";
"2.4.2015;53.123;1,53%";
"2.4.2014;51.701;2,85%";
"2.4.2013;54.889;-1,81%";
"2.4.2012;65.216;1,09%";
"2.4.2009;43.736;4,19%";
"2.4.2008;63.364;0,94%";
"2.4.2007;45.597;-0,45%";
"2.4.2004;22.949;1,33%";
"2.4.2003;11.872;2,42%";
"2.4.2002;13.245;-1,65%";
"2.4.2001;13.981;-3,17%";
"2.4.1998;11.858;0,18%";
"2.4.1997;9.237;1,08%";
"2.4.1996;4.986;-0,46%";
"2.3.2023;103.326;-1,01%";
"2.3.2022;115.174;1,8%";
"2.3.2021;111.540;1,09%";
"2.3.2020;106.625;2,35%";
